ENSG00000010610 20175 xx
ENSG00000010626 191 xx
ENSG00000010671 3105 xx
ENSG00000010704 276 xx
ENSG00000010803 600 xx
ENSG00000010810 14461 xx
ENSG00000010818 8267 xx
ENSG00000010932 0 xx
ENSG00000011007 1595 xx
ENSG00000011009 2604 xx
ENSG00000011021 632 xx
ENSG00000011028 47 xx
ENSG00000011052 0 xx
ENSG00000011083 0 xx
ENSG00000011105 387 xx
ENSG00000011114 59 xx
ENSG00000011132 1251 xx
ENSG00000011143 271 xx
ENSG00000011198 572 xx
ENSG00000011201 0 xx
ENSG00000011243 2091 xx
ENSG00000011258 1180 xx
ENSG00000011260 1316 xx
ENSG00000011275 4038 xx
ENSG00000011295 1290 xx
ENSG00000011304 11707 xx
ENSG00000011332 0 xx
ENSG00000011347 0 xx
ENSG00000011376 688 xx
ENSG00000011405 1414 xx
ENSG00000011422 2267 xx
ENSG00000011426 15 xx
ENSG00000011451 1838 xx
ENSG00000011454 1929 xx
ENSG00000011465 0 xx
ENSG00000011478 217 xx
ENSG00000011485 1838 xx
ENSG00000011523 1823 xx
ENSG00000011566 313 xx
ENSG00000011590 156 xx
ENSG00000011600 12247 xx
ENSG00000011638 213 xx
ENSG00000011677 0 xx
ENSG00000012048 132 xx
ENSG00000012061 1364 xx
ENSG00000012124 2145 xx
ENSG00000012171 0 xx
ENSG00000012174 362 xx
ENSG00000012211 303 xx
ENSG00000012223 105 xx
ENSG00000012232 2592 xx
ENSG00000012504 0 xx
ENSG00000012660 4860 xx
ENSG00000012779 326 xx
ENSG00000012817 0 xx
ENSG00000012822 3334 xx
ENSG00000012963 56 xx
ENSG00000012983 919 xx
ENSG00000013016 1032 xx
ENSG00000013275 0 xx
ENSG00000013288 4924 xx
ENSG00000013293 0 xx
ENSG00000013297 0 xx
ENSG00000013306 2876 xx
ENSG00000013364 8388 xx
ENSG00000013374 4114 xx
ENSG00000013375 328 xx
ENSG00000013392 191 xx
ENSG00000013441 3589 xx
ENSG00000013503 238 xx
ENSG00000013523 1494 xx
ENSG00000013561 862 xx
ENSG00000013563 595 xx
ENSG00000013573 171 xx
ENSG00000013583 788 xx
ENSG00000013588 0 xx
ENSG00000013619 57 xx
ENSG00000013725 12746 xx
ENSG00000013810 4052 xx
ENSG00000014123 1304 xx
ENSG00000014138 123 xx
ENSG00000014164 930 xx
ENSG00000014216 6451 xx
ENSG00000014257 457 xx
ENSG00000014641 2581 xx
ENSG00000014824 1603 xx
ENSG00000014914 750 xx
ENSG00000014919 966 xx
ENSG00000015133 13605 xx
ENSG00000015153 654 xx
ENSG00000015171 3464 xx
ENSG00000015285 9845 xx
ENSG00000015413 0 xx
ENSG00000015475 2676 xx
ENSG00000015479 37 xx
ENSG00000015520 6 xx
ENSG00000015532 1466 xx
ENSG00000015568 112 xx
ENSG00000015592 0 xx
ENSG00000015676 3137 xx
ENSG00000016082 0 xx
ENSG00000016391 18 xx
ENSG00000016402 0 xx
ENSG00000016490 0 xx
ENSG00000016602 0 xx
ENSG00000016864 1674 xx
ENSG00000017260 1815 xx
ENSG00000017427 0 xx
ENSG00000017483 513 xx
ENSG00000017797 3786 xx
ENSG00000018189 1175 xx
ENSG00000018236 0 xx
ENSG00000018280 3592 xx
ENSG00000018408 10 xx
ENSG00000018510 1976 xx
ENSG00000018607 0 xx
ENSG00000018610 632 xx
ENSG00000018625 1 xx
ENSG00000018699 895 xx
ENSG00000018869 89 xx
ENSG00000019102 307 xx
ENSG00000019144 24 xx
ENSG00000019169 331 xx
ENSG00000019186 1 xx
ENSG00000019485 555 xx
ENSG00000019505 0 xx
ENSG00000019549 0 xx
ENSG00000019582 155569 xx
ENSG00000019991 298 xx
ENSG00000019995 979 xx
ENSG00000020129 1174 xx
ENSG00000020181 190 xx
ENSG00000020219 0 xx
ENSG00000020256 571 xx
ENSG00000020426 285 xx
ENSG00000020577 167 xx
ENSG00000020633 22965 xx
ENSG00000020922 1008 xx
ENSG00000021300 1813 xx
ENSG00000021355 6190 xx
ENSG00000021461 0 xx
ENSG00000021488 9 xx
ENSG00000021574 1492 xx
ENSG00000021645 0 xx
ENSG00000021762 1591 xx
ENSG00000021776 2323 xx
ENSG00000021826 13 xx
ENSG00000021852 0 xx
ENSG00000022267 975 xx
ENSG00000022277 2689 xx
ENSG00000022355 0 xx
ENSG00000022556 0 xx
ENSG00000022567 549 xx
ENSG00000022840 4752 xx
ENSG00000022976 288 xx
ENSG00000023041 1339 xx
ENSG00000023171 660 xx
ENSG00000023191 312 xx
ENSG00000023228 225 xx
ENSG00000023287 2485 xx
ENSG00000023318 3424 xx
ENSG00000023330 911 xx
ENSG00000023445 8165 xx
ENSG00000023516 3849 xx
ENSG00000023572 277 xx
ENSG00000023608 165 xx
ENSG00000023697 704 xx
ENSG00000023734 2658 xx
ENSG00000023839 44 xx
ENSG00000023892 6285 xx
ENSG00000023902 7505 xx
ENSG00000023909 474 xx
ENSG00000024048 2129 xx
ENSG00000024422 24 xx
ENSG00000024526 12 xx
ENSG00000024862 868 xx
ENSG00000025039 378 xx
ENSG00000025156 443 xx
ENSG00000025293 3906 xx
ENSG00000025423 20 xx
ENSG00000025434 171 xx
ENSG00000025708 10970 xx
ENSG00000025770 1472 xx
ENSG00000025772 544 xx
ENSG00000025796 3359 xx
ENSG00000025800 2356 xx
ENSG00000026025 18496 xx
ENSG00000026036 25 xx
ENSG00000026103 954 xx
ENSG00000026297 3900 xx
ENSG00000026508 29616 xx
ENSG00000026559 41 xx
ENSG00000026652 439 xx
ENSG00000026751 3709 xx
ENSG00000026950 5664 xx
ENSG00000027001 268 xx
ENSG00000027075 9846 xx
ENSG00000027644 1 xx
ENSG00000027697 2776 xx
ENSG00000027847 649 xx
ENSG00000027869 2479 xx
ENSG00000028116 569 xx
ENSG00000028137 30681 xx
ENSG00000028203 1401 xx
ENSG00000028277 6867 xx
ENSG00000028310 1454 xx
ENSG00000028528 4634 xx
ENSG00000028839 558 xx
ENSG00000029153 32 xx
ENSG00000029363 7970 xx
ENSG00000029364 1862 xx
ENSG00000029534 468 xx
ENSG00000029559 0 xx
ENSG00000029639 193 xx
ENSG00000029725 2027 xx
ENSG00000029993 103 xx
ENSG00000030066 294 xx
ENSG00000030110 1081 xx
ENSG00000030304 0 xx
ENSG00000030419 2345 xx
ENSG00000030582 20098 xx
ENSG00000031003 2524 xx
ENSG00000031081 1601 xx
ENSG00000031691 195 xx
ENSG00000031698 3898 xx
ENSG00000031823 2032 xx
ENSG00000032219 2497 xx
ENSG00000032389 943 xx
ENSG00000032444 4576 xx
ENSG00000032742 290 xx
ENSG00000033011 375 xx
ENSG00000033030 1226 xx
ENSG00000033050 439 xx
ENSG00000033100 3779 xx
ENSG00000033122 14 xx
ENSG00000033170 458 xx
ENSG00000033178 1362 xx
ENSG00000033327 2811 xx
ENSG00000033627 871 xx
ENSG00000033800 2646 xx
ENSG00000033867 1509 xx
ENSG00000034053 278 xx
ENSG00000034152 4237 xx
ENSG00000034239 0 xx
ENSG00000034510 58976 xx
ENSG00000034533 354 xx
ENSG00000034677 2536 xx
ENSG00000034693 340 xx
ENSG00000034713 2304 xx
ENSG00000034971 0 xx
ENSG00000035115 1295 xx
ENSG00000035141 803 xx
ENSG00000035403 6534 xx
ENSG00000035499 27 xx
ENSG00000035664 79 xx
ENSG00000035681 1986 xx
ENSG00000035687 2338 xx
ENSG00000035720 364 xx
ENSG00000035862 2420 xx
ENSG00000035928 2196 xx
ENSG00000036054 975 xx
ENSG00000036257 2279 xx
ENSG00000036448 89 xx
ENSG00000036473 0 xx
ENSG00000036530 15 xx
ENSG00000036549 2147 xx
ENSG00000036565 27 xx
ENSG00000036672 2 xx
ENSG00000036828 0 xx
ENSG00000037042 123 xx
ENSG00000037241 324 xx
ENSG00000037280 235 xx
ENSG00000037474 2576 xx
ENSG00000037637 1761 xx
ENSG00000037749 699 xx
ENSG00000037757 613 xx
ENSG00000037897 78 xx
ENSG00000037965 0 xx
ENSG00000038002 976 xx
ENSG00000038210 953 xx
ENSG00000038219 3700 xx
ENSG00000038274 6692 xx
ENSG00000038295 0 xx
ENSG00000038358 2164 xx
ENSG00000038382 1732 xx
ENSG00000038427 18862 xx
ENSG00000038532 2150 xx
ENSG00000038945 411 xx
ENSG00000039068 54 xx
ENSG00000039123 1909 xx
ENSG00000039139 0 xx
ENSG00000039319 709 xx
ENSG00000039523 1673 xx
ENSG00000039537 0 xx
ENSG00000039560 16 xx
ENSG00000039600 11 xx
ENSG00000039650 1289 xx
ENSG00000039987 7 xx
ENSG00000040199 723 xx
ENSG00000040275 255 xx
ENSG00000040341 802 xx
ENSG00000040487 247 xx
ENSG00000040531 429 xx
ENSG00000040608 92 xx
ENSG00000040633 1107 xx
ENSG00000040731 0 xx
ENSG00000040933 7720 xx
ENSG00000041353 670 xx
ENSG00000041357 3335 xx
ENSG00000041515 22 xx
ENSG00000041802 1379 xx
ENSG00000041880 548 xx
ENSG00000041982 1 xx
ENSG00000041988 460 xx
ENSG00000042062 35 xx
ENSG00000042088 1152 xx
ENSG00000042286 143 xx
ENSG00000042304 0 xx
ENSG00000042317 73 xx
ENSG00000042429 99 xx
ENSG00000042445 877 xx
ENSG00000042493 3505 xx
ENSG00000042753 2442 xx
ENSG00000042781 0 xx
ENSG00000042813 0 xx
ENSG00000042832 22 xx
ENSG00000042980 545 xx
ENSG00000043039 0 xx
ENSG00000043093 981 xx
ENSG00000043143 12967 xx
ENSG00000043355 0 xx
ENSG00000043462 10162 xx
ENSG00000043514 411 xx
ENSG00000043591 29 xx
ENSG00000044012 0 xx
ENSG00000044090 572 xx
ENSG00000044115 3091 xx
ENSG00000044446 1421 xx
ENSG00000044459 149 xx
ENSG00000044524 0 xx
ENSG00000044574 14669 xx
ENSG00000046604 9 xx
ENSG00000046647 295 xx
ENSG00000046651 1531 xx
ENSG00000046653 32 xx
ENSG00000046774 0 xx
ENSG00000046889 0 xx
ENSG00000047056 1922 xx
ENSG00000047188 1214 xx
ENSG00000047230 247 xx
ENSG00000047249 1053 xx
ENSG00000047315 3479 xx
ENSG00000047346 1837 xx
ENSG00000047365 4437 xx
ENSG00000047410 7683 xx
ENSG00000047457 7 xx
ENSG00000047578 603 xx
ENSG00000047579 963 xx
ENSG00000047597 162 xx
ENSG00000047617 1 xx
ENSG00000047621 491 xx
ENSG00000047634 223 xx
ENSG00000047644 2420 xx
ENSG00000047648 194 xx
ENSG00000047662 0 xx
ENSG00000047849 4080 xx
ENSG00000047932 1707 xx
ENSG00000047936 0 xx
ENSG00000048028 1798 xx
ENSG00000048052 728 xx
ENSG00000048140 1407 xx
ENSG00000048162 210 xx
ENSG00000048342 69 xx
ENSG00000048392 904 xx
ENSG00000048405 2214 xx
ENSG00000048462 42 xx
ENSG00000048471 2999 xx
ENSG00000048540 0 xx
ENSG00000048544 1278 xx
ENSG00000048545 0 xx
ENSG00000048649 2774 xx
ENSG00000048707 5440 xx
ENSG00000048740 9944 xx
ENSG00000048828 8776 xx
ENSG00000048991 2033 xx
ENSG00000049089 369 xx
ENSG00000049130 0 xx
ENSG00000049167 504 xx
ENSG00000049192 35 xx
ENSG00000049239 5252 xx
ENSG00000049245 2590 xx
ENSG00000049246 200 xx
ENSG00000049247 43 xx
ENSG00000049249 103 xx
ENSG00000049283 0 xx
ENSG00000049323 448 xx
ENSG00000049449 206 xx
ENSG00000049540 0 xx
ENSG00000049541 735 xx
ENSG00000049618 6338 xx
ENSG00000049656 661 xx
ENSG00000049759 162 xx
ENSG00000049768 473 xx
ENSG00000049769 256 xx
ENSG00000049860 3314 xx
ENSG00000049883 499 xx
ENSG00000050030 66 xx
ENSG00000050130 1269 xx
ENSG00000050165 1 xx
ENSG00000050327 1 xx
ENSG00000050344 452 xx
ENSG00000050393 944 xx
ENSG00000050405 1026 xx
ENSG00000050426 1766 xx
ENSG00000050438 210 xx
ENSG00000050555 22 xx
ENSG00000050628 6 xx
ENSG00000050730 42 xx
ENSG00000050748 1641 xx
ENSG00000050767 3 xx
ENSG00000050820 0 xx
ENSG00000051009 2563 xx
ENSG00000051108 3390 xx
ENSG00000051128 215 xx
ENSG00000051180 45 xx
ENSG00000051341 43 xx
ENSG00000051382 2085 xx
ENSG00000051523 17064 xx
ENSG00000051596 624 xx
ENSG00000051620 3100 xx
ENSG00000051825 1245 xx
ENSG00000052126 155 xx
ENSG00000052344 0 xx
ENSG00000052723 1612 xx
ENSG00000052749 1239 xx
ENSG00000052795 1060 xx
ENSG00000052802 339 xx
ENSG00000052841 3522 xx
ENSG00000052850 0 xx
ENSG00000053108 20 xx
ENSG00000053254 9133 xx
ENSG00000053328 11 xx
ENSG00000053371 1144 xx
ENSG00000053372 841 xx
ENSG00000053438 23 xx
ENSG00000053501 515 xx
ENSG00000053524 28 xx
ENSG00000053702 204 xx
ENSG00000053747 1 xx
ENSG00000053770 1449 xx
ENSG00000053900 759 xx
ENSG00000053918 1182 xx
ENSG00000054116 1797 xx
ENSG00000054118 5978 xx
ENSG00000054148 310 xx
ENSG00000054179 0 xx
ENSG00000054219 1411 xx
ENSG00000054267 4654 xx
ENSG00000054277 133 xx
ENSG00000054282 67 xx
ENSG00000054356 28 xx
ENSG00000054392 3 xx
ENSG00000054523 1418 xx
ENSG00000054598 7 xx
ENSG00000054611 3090 xx
ENSG00000054654 12753 xx
ENSG00000054690 10 xx
ENSG00000054793 160 xx
ENSG00000054796 0 xx
ENSG00000054803 0 xx
ENSG00000054938 0 xx
ENSG00000054965 2254 xx
ENSG00000054967 1578 xx
ENSG00000054983 1820 xx
ENSG00000055044 1895 xx
ENSG00000055070 6684 xx
ENSG00000055118 231 xx
ENSG00000055130 3264 xx
ENSG00000055147 678 xx
ENSG00000055163 18944 xx
ENSG00000055208 12331 xx
ENSG00000055211 727 xx
ENSG00000055332 2932 xx
ENSG00000055483 3589 xx
ENSG00000055609 8124 xx
ENSG00000055732 20 xx
ENSG00000055813 3 xx
ENSG00000055917 8643 xx
ENSG00000055950 979 xx
ENSG00000055955 1 xx
ENSG00000055957 15 xx
ENSG00000056050 412 xx
ENSG00000056097 3821 xx
ENSG00000056277 86 xx
ENSG00000056291 0 xx
ENSG00000056487 0 xx
ENSG00000056558 1847 xx
ENSG00000056586 3758 xx
ENSG00000056736 114 xx
ENSG00000056972 900 xx
ENSG00000056998 0 xx
ENSG00000057019 61 xx
ENSG00000057149 0 xx
ENSG00000057252 1731 xx
ENSG00000057294 62 xx
ENSG00000057468 3 xx
ENSG00000057593 2 xx
ENSG00000057608 14549 xx
ENSG00000057657 2527 xx
ENSG00000057663 1209 xx
ENSG00000057704 666 xx
ENSG00000057757 2019 xx
ENSG00000057935 960 xx
ENSG00000058056 306 xx
ENSG00000058063 6658 xx
ENSG00000058085 0 xx
ENSG00000058091 494 xx
ENSG00000058262 8193 xx
ENSG00000058272 3901 xx
ENSG00000058335 11 xx
ENSG00000058404 0 xx
ENSG00000058453 1568 xx
ENSG00000058600 131 xx
ENSG00000058668 8989 xx
ENSG00000058673 7 xx
ENSG00000058729 741 xx
ENSG00000058799 811 xx
ENSG00000058804 864 xx
ENSG00000058866 320 xx
ENSG00000059122 1512 xx
ENSG00000059145 590 xx
ENSG00000059377 3904 xx
ENSG00000059378 1742 xx
ENSG00000059573 1569 xx
ENSG00000059588 914 xx
ENSG00000059691 353 xx
ENSG00000059728 1345 xx
ENSG00000059758 2223 xx
ENSG00000059769 162 xx
ENSG00000059804 6367 xx
ENSG00000059915 161 xx
ENSG00000060069 870 xx
ENSG00000060138 2416 xx
ENSG00000060140 44 xx
ENSG00000060237 15520 xx
ENSG00000060303 1 xx
ENSG00000060339 2079 xx
ENSG00000060491 4678 xx
ENSG00000060558 937 xx
ENSG00000060566 3 xx
ENSG00000060642 416 xx
ENSG00000060656 24 xx
ENSG00000060688 910 xx
ENSG00000060709 0 xx
ENSG00000060718 0 xx
ENSG00000060749 638 xx
ENSG00000060762 1024 xx
ENSG00000060971 1688 xx
ENSG00000060982 325 xx
ENSG00000061273 5515 xx
ENSG00000061337 176 xx
ENSG00000061455 1 xx
ENSG00000061492 0 xx
ENSG00000061656 9 xx
ENSG00000061676 260 xx
ENSG00000061794 1481 xx
ENSG00000061918 383 xx
ENSG00000061936 2465 xx
ENSG00000061938 6332 xx
ENSG00000061987 2653 xx
ENSG00000062038 9 xx
ENSG00000062096 0 xx
ENSG00000062194 4226 xx
ENSG00000062282 225 xx
ENSG00000062370 1 xx
ENSG00000062485 4044 xx
ENSG00000062524 193 xx
ENSG00000062582 3 xx
ENSG00000062598 2160 xx
ENSG00000062650 4905 xx
ENSG00000062716 3745 xx
ENSG00000062725 1618 xx
ENSG00000062822 947 xx
ENSG00000063015 2 xx
ENSG00000063046 30522 xx
ENSG00000063127 138 xx
ENSG00000063169 1676 xx
ENSG00000063176 575 xx
ENSG00000063177 41364 xx
ENSG00000063180 365 xx
ENSG00000063241 456 xx
ENSG00000063244 8341 xx
ENSG00000063245 4425 xx
ENSG00000063322 3259 xx
ENSG00000063438 0 xx
ENSG00000063515 0 xx
ENSG00000063587 923 xx
ENSG00000063601 1915 xx
ENSG00000063660 39 xx
ENSG00000063761 190 xx
ENSG00000063854 1623 xx
ENSG00000063978 3552 xx
ENSG00000064012 2172 xx
ENSG00000064042 9 xx
ENSG00000064102 552 xx
ENSG00000064115 1526 xx
ENSG00000064195 0 xx
ENSG00000064199 14 xx
ENSG00000064201 1237 xx
ENSG00000064205 0 xx
ENSG00000064218 0 xx
ENSG00000064225 164 xx
ENSG00000064270 1 xx
ENSG00000064300 27 xx
ENSG00000064309 41 xx
ENSG00000064313 1248 xx
ENSG00000064393 5410 xx
ENSG00000064419 2385 xx
ENSG00000064489 0 xx
ENSG00000064490 1062 xx
ENSG00000064545 491 xx
ENSG00000064547 773 xx
ENSG00000064601 5027 xx
ENSG00000064607 1387 xx
ENSG00000064651 532 xx
ENSG00000064652 117 xx
ENSG00000064655 4 xx
ENSG00000064666 16147 xx
ENSG00000064687 4732 xx
ENSG00000064692 0 xx
ENSG00000064703 668 xx
ENSG00000064726 2680 xx
ENSG00000064763 369 xx
ENSG00000064787 19 xx
ENSG00000064835 2 xx
ENSG00000064886 550 xx
ENSG00000064932 475 xx
ENSG00000064933 749 xx
ENSG00000064961 1879 xx
ENSG00000064989 83 xx
ENSG00000064995 799 xx
ENSG00000064999 783 xx
ENSG00000065000 6394 xx
ENSG00000065029 1682 xx
ENSG00000065054 122 xx
ENSG00000065057 295 xx
ENSG00000065060 1338 xx
ENSG00000065135 4612 xx
ENSG00000065150 4239 xx
ENSG00000065154 1570 xx
ENSG00000065183 768 xx
ENSG00000065243 851 xx
ENSG00000065268 829 xx
ENSG00000065308 1058 xx
ENSG00000065320 3 xx
ENSG00000065325 0 xx
ENSG00000065328 11 xx
ENSG00000065357 7809 xx
ENSG00000065361 37 xx
ENSG00000065371 0 xx
ENSG00000065413 5914 xx
ENSG00000065427 7242 xx
ENSG00000065457 1329 xx
ENSG00000065485 174 xx
ENSG00000065491 668 xx
ENSG00000065518 1657 xx
ENSG00000065526 7537 xx
ENSG00000065534 636 xx
ENSG00000065548 2699 xx
ENSG00000065559 1013 xx
ENSG00000065600 558 xx
ENSG00000065609 1 xx
ENSG00000065613 3615 xx
ENSG00000065615 2655 xx
ENSG00000065618 1 xx
ENSG00000065621 12 xx
ENSG00000065665 62 xx
ENSG00000065675 2675 xx
ENSG00000065717 450 xx
ENSG00000065802 1801 xx
ENSG00000065809 12536 xx
ENSG00000065833 30 xx
ENSG00000065882 4273 xx
ENSG00000065883 3965 xx
ENSG00000065911 1033 xx
ENSG00000065923 928 xx
ENSG00000065970 2626 xx
ENSG00000065978 24995 xx
ENSG00000065989 1325 xx
ENSG00000066027 4921 xx
ENSG00000066032 0 xx
ENSG00000066044 2388 xx
ENSG00000066056 60 xx
ENSG00000066084 2986 xx
ENSG00000066117 2885 xx
ENSG00000066135 433 xx
ENSG00000066136 2278 xx
ENSG00000066185 4 xx
ENSG00000066230 19 xx
ENSG00000066248 0 xx
ENSG00000066279 42 xx
ENSG00000066294 3306 xx
ENSG00000066322 2398 xx
ENSG00000066336 10718 xx
ENSG00000066379 1 xx
